order_id,customer_id,city,restaurant,cuisine,order_amount,delivery_time_mins,rating,order_status,payment_mode,order_date
3024,1725,Bangalore,Urban Tadka,Italian,943.52,12,4.3,Pending,Card,2024-09-23
3842,1861,Hyderabad,Pizza World,Fast Food,1298.06,49,5.0,Cancelled,Cash,2024-01-03
2069,1238,Mumbai,Spice Hub,South Indian,649.0,27,4.5,Cancelled,Cash,2024-11-03
3174,1054,Delhi,Biryani House,North Indian,1318.5,21,2.4,Pending,Cash,2024-08-26
2344,1032,Chennai,,North Indian,1307.58,21,2.4,Delivered,Wallet,2024-10-21
2793,1427,Mumbai,Foodies Point,Fast Food,586.59,28,3.5,Pending,UPI,2024-04-28
2418,1656,Bangalore,Pizza World,Fast Food,523.54,57,3.0,Delivered,Card,2024-12-08
3693,1404,Delhi,Spice Hub,Chinese,550.78,48,4.2,Delivered,Card,2024-11-25
1625,1663,Chennai,Spice Hub,Desserts,345.54,38,4.5,Cancelled,UPI,2024-06-22
2404,1162,,Spice Hub,North Indian,479.98,27,1.0,Delivered,Card,2024-09-25
4788,1272,Chennai,Biryani House,Desserts,839.53,43,3.4,Delivered,Wallet,2024-11-16
554,1958,Hyderabad,Sushi Zen,Desserts,977.49,36,3.7,Delivered,Card,2024-08-09
1384,1318,Hyderabad,Foodies Point,Italian,1432.14,17,3.5,Delivered,Cash,2024-04-16
1345,1299,Mumbai,Foodies Point,North Indian,1059.81,16,3.8,Cancelled,Card,2024-05-19
4174,1376,Delhi,Foodies Point,Chinese,502.17,34,4.4,Pending,Wallet,2024-02-17
494,1322,Chennai,Urban Tadka,North Indian,375.0,10,4.8,Cancelled,Wallet,2024-10-14
3429,1394,Delhi,Foodies Point,North Indian,578.57,42,1.9,Cancelled,UPI,2024-10-27
1594,1430,Chennai,Sushi Zen,Desserts,891.2,39,,Pending,UPI,2024-03-08
4773,1835,Mumbai,Biryani House,North Indian,297.9,51,2.3,Delivered,Wallet,2024-05-20
1205,1803,Mumbai,Foodies Point,South Indian,362.25,41,2.1,Delivered,Wallet,2024-08-12
407,1877,Mumbai,Sushi Zen,Italian,1051.64,18,4.0,Pending,Wallet,2024-07-12
2209,1687,,Urban Tadka,Chinese,1037.7,23,1.9,Cancelled,Wallet,2024-12-28
81,1508,Bangalore,Spice Hub,Desserts,382.82,54,2.0,Pending,Card,2024-10-10
2692,1890,Bangalore,Foodies Point,Fast Food,504.58,16,4.9,Cancelled,Cash,2024-12-13
1776,1395,Kolkata,Biryani House,Chinese,439.56,47,3.0,Cancelled,Card,2024-07-29
1203,1336,Delhi,Foodies Point,Desserts,852.46,35,2.8,Pending,Wallet,2024-02-13
1573,1725,Delhi,Urban Tadka,Chinese,1002.8,51,,Cancelled,Cash,2024-05-01
2992,1350,Hyderabad,Biryani House,Chinese,1472.64,45,3.3,Cancelled,Wallet,2024-04-28
2242,1680,Hyderabad,Urban Tadka,Fast Food,425.88,14,4.6,Pending,Card,2024-08-02
3520,1210,Chennai,Biryani House,South Indian,722.31,23,3.4,Delivered,UPI,2024-06-18
176,1942,Chennai,Foodies Point,Italian,624.76,12,3.8,Delivered,UPI,2024-11-15
4224,1065,,Foodies Point,,297.84,32,3.8,Pending,Wallet,2024-05-07
346,1639,,Foodies Point,Desserts,1336.74,21,1.3,Delivered,Card,2024-02-13
4732,1785,Hyderabad,Urban Tadka,Fast Food,757.13,47,2.0,Cancelled,Card,2024-12-29
2111,1301,Chennai,Spice Hub,Desserts,311.45,49,2.7,Delivered,UPI,2024-08-14
303,1246,Mumbai,Pizza World,North Indian,660.55,14,4.2,Delivered,UPI,2024-06-18
4493,1528,Hyderabad,Foodies Point,,451.36,32,4.5,Cancelled,UPI,2024-10-01
2190,1039,Mumbai,Foodies Point,South Indian,186.33,26,3.9,Pending,UPI,2024-09-02
3919,1595,Kolkata,Foodies Point,Fast Food,439.05,39,1.5,Cancelled,Cash,2024-10-17
3068,1976,Kolkata,,Chinese,1198.11,14,2.5,Cancelled,Card,2024-10-30
4332,1375,Bangalore,Foodies Point,Italian,481.94,52,1.9,Cancelled,UPI,2024-08-11
1063,1071,Delhi,Sushi Zen,North Indian,645.52,39,4.2,Delivered,Wallet,2024-07-21
2564,1808,Mumbai,,South Indian,318.02,33,,Cancelled,Wallet,2024-07-31
3089,1262,Bangalore,Urban Tadka,Desserts,148.7,55,1.2,Pending,Cash,2024-01-08
4422,1940,Chennai,Sushi Zen,North Indian,1073.6,10,3.5,Pending,Wallet,2024-08-01
4167,1371,Delhi,Biryani House,South Indian,819.84,38,2.1,Cancelled,Cash,2024-06-15
794,1454,Delhi,Foodies Point,Italian,815.47,27,2.3,Cancelled,Card,2024-05-20
3605,1916,Mumbai,Urban Tadka,South Indian,760.12,38,2.1,Cancelled,Card,2024-06-27
1893,1757,Delhi,Urban Tadka,Italian,409.15,50,2.5,Cancelled,UPI,2024-01-23
1346,1644,Bangalore,Pizza World,North Indian,1059.27,24,2.6,Pending,UPI,2024-01-13
1213,1302,Kolkata,Urban Tadka,South Indian,261.86,57,3.1,Delivered,Wallet,2024-07-11
1274,1622,Chennai,Spice Hub,Italian,620.27,59,3.0,Delivered,Wallet,2024-07-30
3093,1553,Delhi,Sushi Zen,North Indian,148.08,52,3.1,Cancelled,Card,2024-10-16
2730,1979,Delhi,Spice Hub,Desserts,292.92,24,4.6,Pending,UPI,2024-11-14
3225,1760,Hyderabad,Pizza World,Chinese,490.17,26,4.8,Pending,Wallet,2024-02-11
556,1050,Chennai,Spice Hub,North Indian,1445.55,26,3.1,Pending,Cash,2024-05-07
3155,1470,Kolkata,Spice Hub,North Indian,887.19,15,1.9,Pending,Wallet,2024-10-13
4409,1549,Delhi,Spice Hub,Desserts,523.81,54,4.2,Cancelled,Wallet,2024-10-14
780,1879,Bangalore,Biryani House,Italian,1061.63,30,3.6,Delivered,Wallet,2024-06-28
1182,1345,Chennai,Spice Hub,Desserts,644.58,45,3.7,Pending,Card,2024-04-29
4040,1078,Chennai,Spice Hub,Italian,967.19,32,2.3,Delivered,Card,2024-07-30
2093,1974,Kolkata,Biryani House,Italian,713.79,38,4.6,Cancelled,UPI,2024-12-21
1258,1536,Chennai,,Desserts,295.21,26,1.8,Pending,Card,2024-07-16
4438,1664,Chennai,Urban Tadka,Desserts,925.97,19,2.3,Delivered,Cash,2024-01-20
4014,1343,Chennai,Spice Hub,Italian,299.7,48,,Cancelled,Wallet,2024-03-24
2869,1609,Chennai,Spice Hub,Chinese,600.75,19,2.3,Pending,Wallet,2024-07-27
3086,1769,Kolkata,Urban Tadka,Desserts,746.09,33,3.8,Cancelled,Cash,2024-03-06
4513,1167,Chennai,Sushi Zen,Desserts,1076.18,42,1.3,Delivered,Card,2024-10-14
4323,1436,Kolkata,Pizza World,South Indian,964.69,51,4.8,Pending,UPI,2024-08-31
4010,1636,Kolkata,Spice Hub,Italian,130.76,23,3.6,Cancelled,Cash,2024-05-31
3589,1487,Hyderabad,Pizza World,North Indian,442.63,59,4.3,Pending,Wallet,2024-04-15
1908,1506,Kolkata,Foodies Point,Italian,716.5,24,3.2,Delivered,Cash,2024-07-05
4225,1482,Delhi,Biryani House,South Indian,1338.66,18,4.4,Cancelled,Wallet,2024-02-06
3691,1472,Bangalore,Biryani House,South Indian,807.76,59,1.5,Cancelled,Cash,2024-02-17
4676,1125,Chennai,Foodies Point,Chinese,279.56,27,2.8,Delivered,Card,2024-12-28
2765,1484,Hyderabad,Foodies Point,Desserts,145.61,46,3.1,Delivered,UPI,2024-11-13
1923,1615,Hyderabad,Spice Hub,Desserts,835.62,29,1.7,Delivered,UPI,2024-07-21
4085,1596,Hyderabad,Sushi Zen,South Indian,919.63,31,1.1,Delivered,Card,2024-08-13
1386,1328,Kolkata,Pizza World,North Indian,1219.93,40,1.3,Cancelled,Wallet,2024-09-28
200,1095,Kolkata,Spice Hub,Fast Food,508.01,49,1.8,Pending,UPI,2024-10-18
605,1950,Hyderabad,Pizza World,Italian,450.71,49,3.2,Cancelled,Card,2024-01-23
1470,1178,Kolkata,Biryani House,Chinese,543.45,55,4.3,Pending,Wallet,2024-09-27
3841,1624,Mumbai,Urban Tadka,South Indian,566.06,46,1.7,Cancelled,Card,2024-11-14
1111,1165,Hyderabad,Biryani House,North Indian,388.81,33,2.2,Pending,UPI,2024-08-16
1562,1126,Bangalore,Spice Hub,Desserts,1153.31,21,1.2,Delivered,Card,2024-10-07
1599,1435,Chennai,Foodies Point,Italian,1273.61,12,3.3,Cancelled,Card,2024-06-09
4789,1098,Chennai,Urban Tadka,South Indian,630.44,50,,Pending,Wallet,2024-05-29
1526,1793,Chennai,Biryani House,Italian,751.61,20,2.5,Pending,UPI,2024-04-12
1456,1224,Bangalore,Foodies Point,Fast Food,982.37,58,4.8,Cancelled,UPI,2024-08-05
5000,1214,Chennai,Pizza World,Chinese,1398.34,11,4.4,Pending,UPI,2024-07-20
1001,1876,Kolkata,Foodies Point,Italian,1323.19,52,,Cancelled,UPI,2024-01-19
4277,1549,,Biryani House,South Indian,338.11,51,4.6,Pending,Card,2024-01-12
3617,1148,,Foodies Point,North Indian,1446.69,38,2.8,Delivered,Cash,2024-12-02
4423,1578,Kolkata,Urban Tadka,North Indian,353.7,10,3.5,Delivered,Card,2024-12-03
3664,1412,Mumbai,Foodies Point,Fast Food,1470.93,36,3.0,Cancelled,Wallet,2024-03-10
668,1022,Hyderabad,Foodies Point,Fast Food,1422.91,13,1.3,Delivered,Card,2024-08-06
3478,1775,Mumbai,Foodies Point,Italian,896.3,28,3.5,Pending,UPI,2024-07-14
2972,1538,Chennai,Sushi Zen,Chinese,695.58,24,3.7,Delivered,Cash,2024-08-04
838,1491,Mumbai,Sushi Zen,North Indian,138.49,40,3.6,Cancelled,Card,2024-12-26
3938,1471,Chennai,Biryani House,Italian,1315.41,24,2.5,Cancelled,Card,2024-09-20
240,1376,Bangalore,Sushi Zen,Fast Food,1193.56,51,3.3,Delivered,Card,2024-01-27
2043,1310,Delhi,Pizza World,Chinese,338.35,18,1.9,Delivered,UPI,2024-11-23
3128,1827,Kolkata,Spice Hub,Italian,683.41,30,2.4,Delivered,UPI,2024-03-12
3597,1979,Hyderabad,Sushi Zen,Desserts,1078.01,49,2.2,Pending,UPI,2024-04-20
3743,1870,Delhi,Pizza World,Italian,628.95,41,2.7,Pending,Card,2024-08-30
4467,1048,Mumbai,Foodies Point,Desserts,162.33,55,2.3,Delivered,Cash,2024-03-25
3702,1012,Mumbai,Sushi Zen,Chinese,622.97,53,,Delivered,UPI,2024-10-15
2423,1026,,Biryani House,Chinese,192.24,27,3.9,Pending,UPI,2024-09-29
690,1496,Mumbai,Spice Hub,South Indian,261.45,44,4.3,Pending,Wallet,2024-06-28
3503,1620,Hyderabad,Sushi Zen,Desserts,874.3,36,1.5,Delivered,Cash,2024-08-29
459,1658,Delhi,Sushi Zen,South Indian,1298.82,30,3.4,Pending,Wallet,2024-02-29
1363,1804,Delhi,Foodies Point,Chinese,1055.62,38,1.2,Pending,UPI,2024-06-23
1693,1924,Hyderabad,Sushi Zen,Desserts,1066.53,45,4.1,Cancelled,UPI,2024-05-03
4343,1707,Hyderabad,Foodies Point,North Indian,1080.87,41,2.1,Delivered,Wallet,2024-12-02
1607,1536,Hyderabad,Pizza World,Desserts,549.42,18,,Delivered,Cash,2024-09-11
820,1041,Bangalore,Sushi Zen,North Indian,627.85,30,2.1,Delivered,UPI,2024-01-30
2393,1952,Mumbai,Foodies Point,Desserts,1094.96,34,4.6,Delivered,Wallet,2024-04-27
184,1397,Mumbai,Sushi Zen,Desserts,1354.68,29,2.8,Delivered,Cash,2024-12-12
1888,1309,Hyderabad,Sushi Zen,South Indian,1280.14,35,3.9,Pending,Cash,2024-04-10
3179,1907,Chennai,Biryani House,Desserts,1249.18,43,4.9,Pending,Cash,2024-07-28
3066,1630,Kolkata,Urban Tadka,Italian,960.47,51,,Delivered,Card,2024-02-27
1024,1098,Bangalore,Biryani House,Italian,572.58,24,2.6,Cancelled,UPI,2024-10-02
394,1421,Mumbai,Urban Tadka,Desserts,1444.29,14,1.7,Cancelled,Card,2024-10-29
3567,1858,Bangalore,Urban Tadka,Italian,586.96,23,4.4,Pending,Cash,2024-09-09
3480,1725,Chennai,Urban Tadka,Chinese,897.98,16,2.2,Pending,Wallet,2024-07-12
4853,1714,Kolkata,Biryani House,South Indian,383.5,48,2.9,Cancelled,Card,2024-09-21
3833,1504,Mumbai,Urban Tadka,South Indian,1388.62,25,1.4,Pending,UPI,2024-12-11
3730,1622,Mumbai,Pizza World,Italian,1346.65,12,2.2,Cancelled,Cash,2024-11-07
2168,1892,Bangalore,Pizza World,South Indian,736.31,14,4.6,Cancelled,Wallet,2024-11-08
49,1957,Delhi,Urban Tadka,South Indian,882.0,34,4.8,Pending,UPI,2024-04-24
4311,1062,Bangalore,Foodies Point,North Indian,768.53,45,4.5,Cancelled,Cash,2024-01-21
4581,1550,Kolkata,Biryani House,North Indian,983.05,21,2.5,Cancelled,Card,2024-11-10
4021,1703,Kolkata,Biryani House,Chinese,968.15,52,1.6,Cancelled,Card,2024-07-26
4638,1171,Hyderabad,Urban Tadka,Fast Food,1270.59,18,2.6,Cancelled,Cash,2024-02-14
3613,1779,Kolkata,Pizza World,North Indian,330.68,20,4.5,Cancelled,Card,2024-11-02
828,1214,Bangalore,Biryani House,Fast Food,105.06,21,1.9,Delivered,Wallet,2024-12-13
438,1749,Hyderabad,Biryani House,South Indian,332.13,31,1.5,Delivered,UPI,2024-11-03
3468,1009,Delhi,Foodies Point,Desserts,1244.89,13,3.4,Pending,Card,2024-07-24
1010,1176,Bangalore,Pizza World,Fast Food,1410.5,38,2.2,Delivered,Cash,2024-12-03
4554,1411,Kolkata,Sushi Zen,Fast Food,976.7,43,3.6,Cancelled,Wallet,2024-10-02
2427,1386,Chennai,Foodies Point,Fast Food,735.34,31,2.6,Cancelled,Wallet,2024-11-29
496,1017,Bangalore,Urban Tadka,Fast Food,1058.8,34,3.2,Delivered,Wallet,2024-09-03
4584,1083,Kolkata,,North Indian,965.48,38,4.8,Pending,UPI,2024-01-21
2907,1985,Chennai,Sushi Zen,South Indian,1295.88,41,1.7,Pending,Card,2024-05-26
2615,1861,Chennai,Spice Hub,North Indian,1210.22,15,1.8,Cancelled,Card,2024-12-12
1782,1733,Kolkata,Biryani House,North Indian,466.98,50,4.6,Delivered,Wallet,2024-07-17
4463,1688,Delhi,Spice Hub,North Indian,1034.85,33,4.0,Cancelled,Wallet,2024-03-24
3202,1405,Delhi,Foodies Point,South Indian,1239.32,24,1.7,Pending,Card,2024-08-01
4967,1187,,Urban Tadka,Italian,1320.79,27,2.0,Pending,Card,2024-10-27
785,1018,Bangalore,Pizza World,South Indian,1353.8,47,,Cancelled,Cash,2024-07-30
3449,1924,Hyderabad,Foodies Point,Desserts,218.89,28,3.4,Cancelled,Cash,2024-02-07
3676,1655,Mumbai,Urban Tadka,South Indian,1043.2,31,3.4,Cancelled,Wallet,2024-11-18
1866,1575,Delhi,Foodies Point,Desserts,435.22,30,4.5,Cancelled,Card,2024-10-16
4613,1278,Delhi,Urban Tadka,Italian,335.98,38,1.2,Pending,Wallet,2024-07-28
3892,1407,Chennai,Spice Hub,North Indian,972.03,10,3.9,Delivered,Cash,2024-04-06
2960,1323,Mumbai,Biryani House,Fast Food,987.42,46,3.7,Pending,Card,2024-03-28
772,1216,Bangalore,Urban Tadka,North Indian,1113.6,15,3.5,Delivered,UPI,2024-09-07
3367,1551,Delhi,,Fast Food,828.84,11,,Delivered,Wallet,2024-01-28
986,1546,Kolkata,Biryani House,South Indian,532.95,39,3.4,Delivered,Wallet,2024-10-27
2256,1746,Kolkata,Urban Tadka,North Indian,1125.55,27,3.7,Delivered,Wallet,2024-07-02
4324,1828,Bangalore,Urban Tadka,Desserts,1248.09,34,2.4,Pending,Wallet,2024-08-05
4506,1658,Mumbai,Urban Tadka,Italian,888.97,19,1.3,Pending,Card,2024-08-19
4893,1700,Mumbai,Pizza World,Chinese,669.71,55,1.6,Cancelled,Cash,2024-05-25
4565,1769,Mumbai,Biryani House,South Indian,475.41,28,1.7,Cancelled,Wallet,2024-07-04
1110,1248,Delhi,Foodies Point,Italian,450.29,58,,Cancelled,Card,2024-04-12
1920,1216,Hyderabad,Urban Tadka,North Indian,762.1,21,4.0,Cancelled,Wallet,2024-07-21
2259,1760,Mumbai,Spice Hub,,494.16,10,4.1,Pending,Cash,2024-11-09
2438,1526,Hyderabad,Pizza World,Chinese,253.97,50,4.6,Cancelled,Cash,2024-01-02
1833,1933,Hyderabad,Foodies Point,North Indian,675.32,21,1.9,Cancelled,UPI,2024-04-10
1536,1133,Mumbai,Pizza World,South Indian,1032.09,56,1.4,Delivered,Wallet,2024-08-11
4284,1658,Kolkata,Biryani House,Chinese,1328.31,54,3.5,Pending,Wallet,2024-10-19
2480,1391,Chennai,Biryani House,Desserts,328.37,19,4.7,Delivered,Wallet,2024-09-06
2723,1775,Delhi,Pizza World,South Indian,131.03,44,,Delivered,Wallet,2024-04-27
2041,1893,Mumbai,Sushi Zen,,786.06,53,4.1,Pending,Cash,2024-06-11
1912,1153,Bangalore,Biryani House,Fast Food,993.35,54,2.4,Pending,Cash,2024-07-30
3346,1055,Delhi,Pizza World,Fast Food,939.92,19,5.0,Pending,Cash,2024-10-27
2814,1494,Hyderabad,Foodies Point,Desserts,859.92,22,2.8,Pending,Wallet,2024-01-11
101,1555,Delhi,Sushi Zen,Chinese,144.21,41,3.5,Cancelled,Cash,2024-10-05
4780,1482,Delhi,Spice Hub,Chinese,1062.04,42,4.5,Delivered,Wallet,2024-05-18
1570,1461,Chennai,Spice Hub,Desserts,745.34,57,1.9,Delivered,Card,2024-12-18
985,1557,Delhi,Foodies Point,Chinese,445.59,52,2.7,Cancelled,Wallet,2024-12-15
3572,1692,Bangalore,Foodies Point,South Indian,1361.2,34,,Pending,Wallet,2024-12-05
224,1795,Kolkata,Sushi Zen,Desserts,315.39,25,4.1,Cancelled,UPI,2024-04-22
4121,1259,Hyderabad,Pizza World,Desserts,205.61,16,4.3,Cancelled,UPI,2024-04-08
829,1732,Delhi,Urban Tadka,Chinese,455.17,11,,Delivered,Card,2024-03-14
3820,1046,Chennai,Foodies Point,Chinese,1323.49,21,2.2,Cancelled,Card,2024-09-05
2331,1703,Hyderabad,Urban Tadka,Chinese,690.78,21,3.3,Pending,Cash,2024-04-18
3740,1468,Chennai,Urban Tadka,South Indian,602.1,13,3.0,Pending,UPI,2024-09-18
4514,1619,Mumbai,Urban Tadka,Chinese,171.17,57,1.2,Cancelled,Cash,2024-07-25
2327,1119,Bangalore,Spice Hub,Chinese,685.89,53,2.6,Cancelled,UPI,2024-05-24
3033,1632,Kolkata,Biryani House,South Indian,158.85,21,,Cancelled,Cash,2024-12-18
2548,1317,Hyderabad,Spice Hub,Fast Food,1497.54,11,1.9,Pending,UPI,2024-12-24
4205,1074,Hyderabad,Pizza World,North Indian,1182.65,49,4.2,Cancelled,Cash,2024-08-27
3886,1595,Mumbai,Sushi Zen,Italian,197.49,37,4.1,Cancelled,Card,2024-03-26
4772,1358,Mumbai,Sushi Zen,Italian,780.85,13,1.5,Delivered,Wallet,2024-05-31
2490,1671,Hyderabad,Foodies Point,Desserts,756.52,22,3.7,Pending,UPI,2024-04-24
4945,1126,Chennai,Spice Hub,,1230.27,24,1.8,Cancelled,Card,2024-11-10
955,1407,Mumbai,Spice Hub,Chinese,1493.24,37,3.0,Cancelled,UPI,2024-11-23
2296,1413,Kolkata,Urban Tadka,Chinese,812.82,26,1.5,Delivered,Card,2024-04-07
818,1108,Kolkata,Biryani House,South Indian,1121.31,13,3.9,Cancelled,UPI,2024-06-21
451,1608,Delhi,,North Indian,240.78,30,3.8,Pending,Wallet,2024-11-22
164,1573,Bangalore,Spice Hub,Chinese,1073.06,46,2.1,Cancelled,Wallet,2024-05-11
2156,1418,Kolkata,Spice Hub,South Indian,1411.08,59,3.2,Delivered,Cash,2024-03-07
726,1848,Mumbai,Urban Tadka,Chinese,609.69,12,3.9,Cancelled,Cash,2024-06-15
1605,1574,Chennai,Biryani House,Fast Food,1063.43,49,3.1,Delivered,Cash,2024-06-09
152,1230,Kolkata,Urban Tadka,Italian,371.09,14,3.9,Delivered,Cash,2024-04-08
3502,1384,Bangalore,Biryani House,Chinese,1088.31,56,3.6,Delivered,Wallet,2024-08-22
3172,1669,Chennai,Pizza World,South Indian,408.98,52,2.1,Pending,Wallet,2024-12-18
3271,1129,Delhi,Biryani House,Fast Food,1134.29,36,1.4,Pending,Wallet,2024-08-10
2138,1505,Hyderabad,Spice Hub,Italian,1048.66,37,3.6,Cancelled,UPI,2024-04-17
3423,1671,Kolkata,Foodies Point,Fast Food,463.28,46,2.3,Delivered,Card,2024-10-20
1799,1127,Bangalore,Spice Hub,Fast Food,502.44,26,1.0,Delivered,Cash,2024-11-19
1984,1085,Mumbai,Urban Tadka,Italian,354.21,27,4.2,Pending,Wallet,2024-07-24
2145,1046,Kolkata,Pizza World,Desserts,1097.31,54,2.2,Delivered,Wallet,2024-03-03
928,1226,Delhi,Urban Tadka,Desserts,256.15,21,2.6,Cancelled,Wallet,2024-07-19
1160,1194,Mumbai,Sushi Zen,North Indian,515.83,37,3.6,Delivered,UPI,2024-07-24
4483,1617,Kolkata,Biryani House,South Indian,738.25,37,1.8,Cancelled,Card,2024-06-05
1599,1435,Chennai,Foodies Point,Italian,1273.61,12,3.3,Cancelled,Card,2024-06-09
4899,1348,Mumbai,Foodies Point,,167.24,22,1.6,Pending,Wallet,2024-12-13
2379,1848,Kolkata,Pizza World,South Indian,377.16,28,1.9,Delivered,Wallet,2024-09-24
1072,1305,Chennai,Biryani House,Fast Food,761.66,43,3.6,Cancelled,UPI,2024-01-29
1810,1280,Delhi,Biryani House,Chinese,586.44,33,1.3,Delivered,Wallet,2024-04-15
300,1671,Mumbai,Sushi Zen,North Indian,1385.36,58,1.0,Cancelled,Cash,2024-09-20
2390,1083,Chennai,Pizza World,Chinese,471.46,36,3.9,Pending,UPI,2024-08-14
2989,1349,Chennai,Spice Hub,Desserts,1020.46,34,3.4,Pending,UPI,2024-09-04
3732,1131,Mumbai,Urban Tadka,Desserts,535.4,36,2.6,Cancelled,Wallet,2024-09-05
4375,1868,Bangalore,Spice Hub,Italian,570.82,33,3.3,Cancelled,Wallet,2024-07-15
2643,1417,Mumbai,Spice Hub,Italian,317.72,24,4.3,Cancelled,Cash,2024-04-11
4719,1541,,Sushi Zen,Fast Food,1072.14,37,1.4,Delivered,UPI,2024-03-10
4056,1253,Delhi,Sushi Zen,Italian,339.6,57,3.9,Delivered,Cash,2024-11-01
1272,1469,Chennai,Biryani House,Desserts,1164.96,18,2.8,Pending,Cash,2024-05-04
2199,1037,Chennai,Urban Tadka,North Indian,1242.87,27,4.2,Pending,Card,2024-02-24
3557,1216,Kolkata,Spice Hub,Fast Food,353.26,24,2.5,Delivered,Cash,2024-01-01
384,1151,Delhi,,North Indian,1247.32,54,3.9,Delivered,Cash,2024-11-11
2991,1262,Chennai,Pizza World,North Indian,1496.31,31,3.9,Delivered,Cash,2024-08-14
3060,1686,Mumbai,Pizza World,South Indian,327.43,34,3.9,Pending,Wallet,2024-04-03
4319,1942,Bangalore,Urban Tadka,South Indian,720.59,53,3.7,Delivered,Cash,2024-12-13
1191,1793,Kolkata,Spice Hub,Italian,1289.65,35,2.9,Delivered,Wallet,2024-06-23
3200,1083,Hyderabad,Spice Hub,Italian,1306.35,57,4.5,Pending,Wallet,2024-12-29
460,1515,Chennai,Pizza World,Italian,1335.71,15,3.6,Cancelled,Card,2024-02-14
988,1389,Chennai,,Desserts,517.56,37,,Cancelled,Wallet,2024-07-13
2146,1726,Kolkata,Foodies Point,Fast Food,778.35,54,2.3,Delivered,Wallet,2024-09-24
3433,1767,Bangalore,Sushi Zen,Desserts,132.65,50,4.0,Pending,Wallet,2024-07-03
1299,1709,Delhi,Foodies Point,North Indian,580.77,54,4.2,Cancelled,UPI,2024-07-19
3623,1359,Chennai,Biryani House,Fast Food,624.53,36,3.4,Cancelled,Wallet,2024-03-31
3526,1441,Delhi,Foodies Point,South Indian,849.72,10,4.2,Delivered,Card,2024-04-02
4094,1209,Kolkata,Urban Tadka,South Indian,472.23,31,3.0,Pending,UPI,2024-07-11
4582,1539,Delhi,Pizza World,Fast Food,1440.56,11,3.6,Delivered,Card,2024-04-02
2878,1593,Kolkata,Foodies Point,Desserts,428.78,43,3.2,Cancelled,Wallet,2024-05-03
1947,1822,Mumbai,Spice Hub,Desserts,641.48,11,4.7,Cancelled,Cash,2024-05-19
2908,1266,Chennai,Spice Hub,Desserts,1402.32,45,2.0,Cancelled,Wallet,2024-11-30
4472,1554,Chennai,Spice Hub,North Indian,1221.7,19,3.8,Delivered,Cash,2024-03-16
2271,1355,Delhi,Biryani House,Fast Food,1354.04,17,1.3,Cancelled,Card,2024-10-18
1739,1490,Kolkata,,Chinese,950.75,50,3.0,Pending,Wallet,2024-10-10
815,1143,Mumbai,Biryani House,North Indian,513.35,55,4.7,Cancelled,Card,2024-08-22
30,1955,Mumbai,Urban Tadka,South Indian,185.57,47,4.8,Cancelled,Wallet,2024-09-19
2469,1365,Delhi,Spice Hub,North Indian,206.87,30,2.0,Pending,UPI,2024-02-14
654,1957,Hyderabad,Urban Tadka,South Indian,941.73,31,3.9,Delivered,Cash,2024-12-26
615,1640,Mumbai,Pizza World,Chinese,637.75,19,2.6,Cancelled,Wallet,2024-08-17
4872,1047,Mumbai,Pizza World,Italian,632.4,57,,Cancelled,Card,2024-08-04
1329,1645,Chennai,Biryani House,Italian,221.44,27,4.3,Cancelled,Wallet,2024-05-17
4627,1948,Kolkata,Biryani House,Chinese,426.08,18,2.3,Pending,Wallet,2024-03-10
4713,1817,Kolkata,Sushi Zen,South Indian,1149.06,59,4.6,Delivered,Wallet,2024-06-08
767,1779,Mumbai,Spice Hub,North Indian,1127.16,28,3.5,Delivered,Card,2024-05-30
3062,1482,Hyderabad,Biryani House,North Indian,749.87,56,2.4,Pending,Cash,2024-06-29
1955,1775,Bangalore,Spice Hub,Desserts,330.01,13,2.7,Cancelled,UPI,2024-05-05
2611,1352,Kolkata,,Chinese,1497.48,56,4.6,Delivered,Wallet,2024-08-02
1341,1391,Kolkata,Pizza World,Fast Food,918.33,18,2.6,Cancelled,Card,2024-05-23
4230,1934,Bangalore,Biryani House,South Indian,1071.95,54,1.3,Pending,UPI,2024-05-18
2948,1406,Kolkata,Spice Hub,Chinese,201.5,37,5.0,Cancelled,Cash,2024-07-03
571,1053,Delhi,Foodies Point,South Indian,1250.16,59,2.6,Cancelled,UPI,2024-04-27
96,1821,Chennai,Urban Tadka,Fast Food,216.73,42,3.8,Cancelled,Wallet,2024-03-28
3051,1856,,Spice Hub,Desserts,837.78,11,2.2,Cancelled,UPI,2024-04-09
4083,1163,Hyderabad,Pizza World,North Indian,1112.2,12,3.2,Pending,Card,2024-12-05
3701,1111,Hyderabad,Biryani House,Desserts,1475.97,54,1.9,Cancelled,UPI,2024-04-12
43,1681,Mumbai,Foodies Point,Fast Food,250.5,39,2.9,Pending,Cash,2024-04-08
2027,1526,Chennai,Spice Hub,Desserts,518.36,10,4.5,Delivered,Wallet,2024-02-28
3925,1195,Mumbai,Pizza World,South Indian,838.4,52,3.6,Cancelled,Wallet,2024-04-30
4942,1187,Delhi,Pizza World,Italian,310.92,45,4.5,Pending,Card,2024-03-14
297,1052,Bangalore,Pizza World,Fast Food,1053.76,51,,Delivered,Cash,2024-07-14
2458,1583,Delhi,Spice Hub,Chinese,901.14,52,,Cancelled,Wallet,2024-08-03
166,1804,Delhi,Urban Tadka,Desserts,1067.5,30,4.7,Cancelled,Card,2024-07-06
